"mgi_symbol" "synonyms" "n_synonyms" "ensemble_ids" "n_ensembl_ids" "transcript_biotypes" "chromosome_name" "start_position" "end_position" "mgi_description"
"18569" "Gm24653" "" 0 "ENSMUSG00000119048" 1 "snoRNA" "7" "59008638" "59008716" "predicted gene, 24653"
"18570" "Gm24654" "" 0 "ENSMUSG00000119322" 1 "snoRNA" "7" "59196235" "59196313" "predicted gene, 24654"
"18571" "Gm24655" "" 0 "ENSMUSG00000119293" 1 "snRNA" "10" "23042763" "23042869" "predicted gene, 24655"
"18572" "Gm24656" "" 0 "ENSMUSG00000119610" 1 "snoRNA" "15" "23154820" "23154951" "predicted gene, 24656"
"18573" "Gm24657" "" 0 "ENSMUSG00000119687" 1 "snoRNA" "7" "59016114" "59016192" "predicted gene, 24657"
"18574" "Gm24661" "" 0 "ENSMUSG00000118756" 1 "snRNA" "17" "31001000" "31001103" "predicted gene, 24661"
"18575" "Gm24665" "" 0 "ENSMUSG00000077348" 1 "snoRNA" "2" "129927961" "129928089" "predicted gene, 24665"
"18576" "Gm24666" "" 0 "ENSMUSG00000089562" 1 "snRNA" "5" "9219063" "9219229" "predicted gene, 24666"
"18577" "Gm24667" "" 0 "ENSMUSG00000089563" 1 "snRNA" "16" "10055782" "10055884" "predicted gene, 24667"
"18578" "Gm24668" "" 0 "ENSMUSG00000089560" 1 "snRNA" "15" "95504443" "95504546" "predicted gene, 24668"
"18579" "Gm24669" "" 0 "ENSMUSG00000089561" 1 "snRNA" "8" "46725088" "46725184" "predicted gene, 24669"
"18580" "Gm2467" "" 0 "ENSMUSG00000098102" 1 "processed_pseudogene" "10" "21165118" "21166127" "predicted gene 2467"
"18581" "Gm24670" "" 0 "ENSMUSG00000077342" 1 "snoRNA" "2" "19696099" "19696230" "predicted gene, 24670"
"18582" "Gm24671" "" 0 "ENSMUSG00000077347" 1 "snRNA" "5" "121494907" "121495064" "predicted gene, 24671"
"18583" "Gm24674" "" 0 "ENSMUSG00000119658" 1 "snRNA" "1" "10080039" "10080142" "predicted gene, 24674"
"18584" "Gm24676" "" 0 "ENSMUSG00000119609" 1 "snRNA" "6" "130058382" "130058456" "predicted gene, 24676"
"18585" "Gm24677" "" 0 "ENSMUSG00000089380" 1 "snoRNA" "8" "67731734" "67731883" "predicted gene, 24677"
"18586" "Gm24678" "" 0 "ENSMUSG00000089381" 1 "snRNA" "4" "120760657" "120760760" "predicted gene, 24678"
"18587" "Gm24679" "" 0 "ENSMUSG00000089387" 1 "snoRNA" "18" "66683006" "66683116" "predicted gene, 24679"
"18588" "Gm24680" "" 0 "ENSMUSG00000089384" 1 "snoRNA" "14" "95167137" "95167262" "predicted gene, 24680"
"18589" "Gm24681" "" 0 "ENSMUSG00000089385" 1 "snoRNA" "16" "68249747" "68249853" "predicted gene, 24681"
"18590" "Gm24686" "" 0 "ENSMUSG00000088380" 1 "snRNA" "5" "6460438" "6460530" "predicted gene, 24686"
"18591" "Gm24687" "" 0 "ENSMUSG00000088383" 1 "ribozyme" "X" "151651616" "151651856" "predicted gene, 24687"
"18592" "Gm24691" "" 0 "ENSMUSG00000088387" 1 "snRNA" "6" "26460290" "26460429" "predicted gene, 24691"
"18593" "Gm24693" "" 0 "ENSMUSG00000119307" 1 "snRNA" "8" "99799095" "99799201" "predicted gene, 24693"
"18594" "Gm24695" "" 0 "ENSMUSG00000065811" 1 "snRNA" "16" "91146590" "91146672" "predicted gene, 24695"
"18595" "Gm24696" "" 0 "ENSMUSG00000065812" 1 "snoRNA" "15" "61229720" "61229853" "predicted gene, 24696"
"18596" "Gm24697" "" 0 "ENSMUSG00000065815" 1 "snRNA" "4" "69028908" "69029014" "predicted gene, 24697"
"18597" "Gm24698" "" 0 "ENSMUSG00000065817" 1 "snoRNA" "8" "13926097" "13926226" "predicted gene, 24698"
"18598" "Gm24701" "" 0 "ENSMUSG00000119510" 1 "snRNA" "7" "14646283" "14646387" "predicted gene, 24701"
"18599" "Gm24702" "" 0 "ENSMUSG00000119576" 1 "snoRNA" "7" "59144048" "59144126" "predicted gene, 24702"
"18600" "Gm24704" "" 0 "ENSMUSG00000070227" 1 "snRNA" "3" "24616238" "24616344" "predicted gene, 24704"
"18601" "Gm24706" "" 0 "ENSMUSG00000119611" 1 "snoRNA" "X" "81444697" "81444833" "predicted gene, 24706"
"18602" "Gm24707" "" 0 "ENSMUSG00000119754" 1 "snRNA" "11" "15362300" "15362406" "predicted gene, 24707"
"18603" "Gm24708" "" 0 "ENSMUSG00000064745" 1 "snRNA" "7" "16358500" "16358602" "predicted gene, 24708"
"18604" "Gm24709" "" 0 "ENSMUSG00000119487" 1 "snoRNA" "6" "56560700" "56560831" "predicted gene, 24709"
"18605" "Gm24711" "" 0 "ENSMUSG00000119819" 1 "snoRNA" "7" "59370873" "59370966" "predicted gene, 24711"
"18606" "Gm24712" "" 0 "ENSMUSG00000118694" 1 "snRNA" "6" "130123844" "130123917" "predicted gene, 24712"
"18607" "Gm24713" "" 0 "ENSMUSG00000119685" 1 "snRNA" "15" "18009349" "18009455" "predicted gene, 24713"
"18608" "Gm24716" "" 0 "ENSMUSG00000088149" 1 "snRNA" "13" "56490238" "56490341" "predicted gene, 24716"
"18609" "Gm24717" "" 0 "ENSMUSG00000088147" 1 "snoRNA" "10" "129531847" "129531970" "predicted gene, 24717"
"18610" "Gm24718" "" 0 "ENSMUSG00000088146" 1 "scaRNA" "X" "95194443" "95194578" "predicted gene, 24718"
"18611" "Gm24719" "" 0 "ENSMUSG00000088145" 1 "snoRNA" "1" "159811066" "159811175" "predicted gene, 24719"
"18612" "Gm24722" "" 0 "ENSMUSG00000119482" 1 "snRNA" "17" "84698857" "84698963" "predicted gene, 24722"
"18613" "Gm24723" "" 0 "ENSMUSG00000088858" 1 "snoRNA" "1" "20912759" "20912890" "predicted gene, 24723"
"18614" "Gm24725" "" 0 "ENSMUSG00000088854" 1 "snRNA" "11" "95811928" "95812052" "predicted gene, 24725"
"18615" "Gm24726" "" 0 "ENSMUSG00000088857" 1 "snoRNA" "10" "7724125" "7724245" "predicted gene, 24726"
"18616" "Gm24727" "" 0 "ENSMUSG00000119577" 1 "snoRNA" "8" "34181829" "34181972" "predicted gene, 24727"
"18617" "Gm24728" "" 0 "ENSMUSG00000088851" 1 "snoRNA" "3" "143380704" "143380828" "predicted gene, 24728"
"18618" "Gm24729" "" 0 "ENSMUSG00000088850" 1 "snoRNA" "1" "66345048" "66345184" "predicted gene, 24729"
"18619" "Gm24730" "" 0 "ENSMUSG00000088853" 1 "snoRNA" "17" "63509733" "63509849" "predicted gene, 24730"
"18620" "Gm24731" "" 0 "ENSMUSG00000088852" 1 "snoRNA" "12" "45155790" "45155920" "predicted gene, 24731"
"18621" "Gm24732" "" 0 "ENSMUSG00000089489" 1 "snRNA" "1" "32607440" "32607502" "predicted gene, 24732"
"18622" "Gm24735" "" 0 "ENSMUSG00000089484" 1 "snRNA" "8" "23312444" "23312561" "predicted gene, 24735"
"18623" "Gm24737" "" 0 "ENSMUSG00000089486" 1 "snRNA" "13" "94092818" "94092917" "predicted gene, 24737"
"18624" "Gm2474" "" 0 "ENSMUSG00000103856" 1 "processed_pseudogene" "3" "13815014" "13815572" "predicted gene 2474"
"18625" "Gm24745" "" 0 "ENSMUSG00000088465" 1 "snoRNA" "10" "106972835" "106972919" "predicted gene, 24745"
"18626" "Gm24750" "" 0 "ENSMUSG00000088468" 1 "snRNA" "12" "61967360" "61967463" "predicted gene, 24750"
"18627" "Gm24751" "" 0 "ENSMUSG00000088469" 1 "snoRNA" "15" "41812393" "41812494" "predicted gene, 24751"
"18628" "Gm24753" "" 0 "ENSMUSG00000119572" 1 "snRNA" "15" "76951991" "76952097" "predicted gene, 24753"
"18629" "Gm24754" "" 0 "ENSMUSG00000119085" 1 "snRNA" "16" "45838430" "45838536" "predicted gene, 24754"
"18630" "Gm24759" "" 0 "ENSMUSG00000119250" 1 "snoRNA" "7" "59246783" "59246861" "predicted gene, 24759"
"18631" "Gm24760" "" 0 "ENSMUSG00000118983" 1 "snoRNA" "7" "59401237" "59401330" "predicted gene, 24760"
"18632" "Gm24762" "" 0 "ENSMUSG00000065623" 1 "snRNA" "4" "132274415" "132274518" "predicted gene, 24762"
"18633" "Gm24763" "" 0 "ENSMUSG00000065622" 1 "snRNA" "X" "42342923" "42343112" "predicted gene, 24763"
"18634" "Gm24764" "" 0 "ENSMUSG00000065620" 1 "snRNA" "9" "37733882" "37734080" "predicted gene, 24764"
"18635" "Gm24765" "" 0 "ENSMUSG00000065625" 1 "snRNA" "1" "9528895" "9528997" "predicted gene, 24765"
"18636" "Gm2477" "" 0 "ENSMUSG00000116599" 1 "processed_pseudogene" "16" "84395766" "84398094" "predicted gene 2477"
"18637" "Gm24770" "" 0 "ENSMUSG00000089130" 1 "snoRNA" "14" "97182455" "97182546" "predicted gene, 24770"
"18638" "Gm24771" "" 0 "ENSMUSG00000089133" 1 "snoRNA" "15" "35487546" "35487682" "predicted gene, 24771"
"18639" "Gm24774" "" 0 "ENSMUSG00000088009" 1 "snoRNA" "14" "83643071" "83643204" "predicted gene, 24774"
"18640" "Gm24775" "" 0 "ENSMUSG00000088002" 1 "snRNA" "12" "77439878" "77439976" "predicted gene, 24775"
"18641" "Gm24780" "" 0 "ENSMUSG00000088260" 1 "snoRNA" "3" "33447206" "33447348" "predicted gene, 24780"
"18642" "Gm24781" "" 0 "ENSMUSG00000088261" 1 "snoRNA" "8" "87692131" "87692247" "predicted gene, 24781"
"18643" "Gm24782" "" 0 "ENSMUSG00000088266" 1 "snoRNA" "19" "27681276" "27681407" "predicted gene, 24782"
"18644" "Gm24784" "" 0 "ENSMUSG00000088265" 1 "snRNA" "6" "103565665" "103565726" "predicted gene, 24784"
"18645" "Gm24787" "" 0 "ENSMUSG00000088005" 1 "snoRNA" "15" "73221648" "73221770" "predicted gene, 24787"
"18646" "Gm24788" "" 0 "ENSMUSG00000077471" 1 "snRNA" "1" "65040466" "65040621" "predicted gene, 24788"
"18647" "Gm24789" "" 0 "ENSMUSG00000077470" 1 "snoRNA" "15" "38903974" "38904104" "predicted gene, 24789"
"18648" "Gm2479" "" 0 "ENSMUSG00000106555" 1 "lncRNA" "5" "123145362" "123153143" "predicted gene 2479"
"18649" "Gm24790" "" 0 "ENSMUSG00000077473" 1 "snoRNA" "13" "5239802" "5239933" "predicted gene, 24790"
"18650" "Gm24791" "" 0 "ENSMUSG00000077472" 1 "snoRNA" "1" "123317530" "123317660" "predicted gene, 24791"
"18651" "Gm24792" "" 0 "ENSMUSG00000077474" 1 "snoRNA" "5" "83871309" "83871436" "predicted gene, 24792"
"18652" "Gm24793" "" 0 "ENSMUSG00000077477" 1 "snoRNA" "8" "112145364" "112145495" "predicted gene, 24793"
"18653" "Gm24794" "" 0 "ENSMUSG00000077476" 1 "snoRNA" "17" "12519923" "12520062" "predicted gene, 24794"
"18654" "Gm24796" "" 0 "ENSMUSG00000119654" 1 "snRNA" "4" "93489216" "93489322" "predicted gene, 24796"
"18655" "Gm24797" "" 0 "ENSMUSG00000119867" 1 "snRNA" "7" "38492062" "38492168" "predicted gene, 24797"
"18656" "Gm24798" "" 0 "ENSMUSG00000119755" 1 "snRNA" "13" "120506870" "120506975" "predicted gene, 24798"
"18657" "Gm24799" "" 0 "ENSMUSG00000119351" 1 "snoRNA" "7" "59058811" "59058889" "predicted gene, 24799"
"18658" "Gm24803" "" 0 "ENSMUSG00000119807" 1 "snRNA" "11" "4274149" "4274255" "predicted gene, 24803"
"18659" "Gm24805" "" 0 "ENSMUSG00001118662" 1 "snRNA" "19" "47703223" "47703326" "predicted gene, 24805"
"18660" "Gm24809" "" 0 "ENSMUSG00000093059" 1 "misc_RNA" "X" "36335645" "36335915" "predicted gene, 24809"
"18661" "Gm24812" "" 0 "ENSMUSG00000093056" 1 "misc_RNA" "X" "86942811" "86943094" "predicted gene, 24812"
"18662" "Gm24817" "" 0 "ENSMUSG00000070182" 1 "snRNA" "1" "172671101" "172671205" "predicted gene, 24817"
"18663" "Gm24826" "" 0 "ENSMUSG00000065629 /// ENSMUSG00002076218" 2 "snoRNA" "1" "39558614" "39558828 /// 39558829" "predicted gene, 24826"
"18664" "Gm24829" "" 0 "ENSMUSG00001118671" 1 "snoRNA" "8" "22084054" "22084145" "predicted gene, 24829"
"18665" "Gm24830" "" 0 "ENSMUSG00000119427" 1 "snRNA" "3" "96235741" "96235906" "predicted gene, 24830"
"18666" "Gm24831" "" 0 "ENSMUSG00000080428" 1 "snRNA" "X" "112241797" "112241922" "predicted gene, 24831"
"18667" "Gm24833" "" 0 "ENSMUSG00000080425" 1 "snRNA" "15" "37603659" "37603778" "predicted gene, 24833"
"18668" "Gm24836" "" 0 "ENSMUSG00000084558" 1 "snRNA" "1" "180660334" "180660441" "predicted gene, 24836"
"18669" "Gm24837" "" 0 "ENSMUSG00000089308" 1 "snoRNA" "4" "41211502" "41211582" "predicted gene, 24837"
"18670" "Gm24838" "" 0 "ENSMUSG00000089309" 1 "snoRNA" "8" "77872980" "77873109" "predicted gene, 24838"
"18671" "Gm24839" "" 0 "ENSMUSG00000084551" 1 "snRNA" "5" "126590939" "126591045" "predicted gene, 24839"
"18672" "Gm24840" "" 0 "ENSMUSG00000084552" 1 "snRNA" "5" "123766264" "123766410" "predicted gene, 24840"
"18673" "Gm24843" "" 0 "ENSMUSG00000089307" 1 "snoRNA" "6" "124035498" "124035573" "predicted gene, 24843"
"18674" "Gm24844" "" 0 "ENSMUSG00000089304" 1 "snoRNA" "15" "11361697" "11361823" "predicted gene, 24844"
"18675" "Gm24846" "" 0 "ENSMUSG00000088658" 1 "snRNA" "7" "103913890" "103913997" "predicted gene, 24846"
"18676" "Gm24848" "" 0 "ENSMUSG00000088656" 1 "snRNA" "18" "63717807" "63717913" "predicted gene, 24848"
"18677" "Gm24850" "" 0 "ENSMUSG00000088654" 1 "snoRNA" "11" "27037017" "27037135" "predicted gene, 24850"
"18678" "Gm24851" "" 0 "ENSMUSG00000088653" 1 "snRNA" "3" "53750828" "53750930" "predicted gene, 24851"
"18679" "Gm24853" "" 0 "ENSMUSG00000088651" 1 "snoRNA" "12" "81548014" "81548134" "predicted gene, 24853"
"18680" "Gm24856" "" 0 "ENSMUSG00000119015" 1 "snRNA" "11" "93304044" "93304150" "predicted gene, 24856"
"18681" "Gm24859" "" 0 "ENSMUSG00000119273" 1 "snRNA" "12" "52650571" "52650677" "predicted gene, 24859"
"18682" "Gm24861" "" 0 "ENSMUSG00000119938" 1 "snRNA" "16" "78421635" "78421741" "predicted gene, 24861"
"18683" "Gm24862" "" 0 "ENSMUSG00000119817" 1 "snoRNA" "7" "59041438" "59041516" "predicted gene, 24862"
"18684" "Gm24863" "" 0 "ENSMUSG00000119183" 1 "snRNA" "13" "79603089" "79603195" "predicted gene, 24863"
"18685" "Gm24866" "" 0 "ENSMUSG00000118699" 1 "snoRNA" "7" "59043309" "59043387" "predicted gene, 24866"
"18686" "Gm24867" "" 0 "ENSMUSG00000077349" 1 "snRNA" "17" "13895638" "13895744" "predicted gene, 24867"
"18687" "Gm24868" "" 0 "ENSMUSG00000119358" 1 "snoRNA" "2" "151277714" "151277849" "predicted gene, 24868"
"18688" "Gm24869" "" 0 "ENSMUSG00000077260" 1 "snoRNA" "4" "102594009" "102594136" "predicted gene, 24869"
"18689" "Gm24870" "" 0 "ENSMUSG00000119233" 1 "snRNA" "13" "103778434" "103778540" "predicted gene, 24870"
"18690" "Gm24871" "" 0 "ENSMUSG00000119640" 1 "snRNA" "1" "171330616" "171330731" "predicted gene, 24871"
"18691" "Gm24872" "" 0 "ENSMUSG00000118965" 1 "snoRNA" "7" "59070935" "59071013" "predicted gene, 24872"
"18692" "Gm24873" "" 0 "ENSMUSG00000119594" 1 "snRNA" "13" "17615375" "17615481" "predicted gene, 24873"
"18693" "Gm24875" "" 0 "ENSMUSG00000089513" 1 "snRNA" "2" "24921362" "24921465" "predicted gene, 24875"
"18694" "Gm24878" "" 0 "ENSMUSG00000089407" 1 "snRNA" "5" "36823753" "36823856" "predicted gene, 24878"
"18695" "Gm24879" "" 0 "ENSMUSG00000089011" 1 "snoRNA" "16" "31566018" "31566160" "predicted gene, 24879"
"18696" "Gm24884" "" 0 "ENSMUSG00000089409" 1 "snoRNA" "4" "82996748" "82996866" "predicted gene, 24884"
"18697" "Gm24885" "" 0 "ENSMUSG00000089408" 1 "ribozyme" "2" "106927551" "106927820" "predicted gene, 24885"
"18698" "Gm24886" "" 0 "ENSMUSG00000077572" 1 "snoRNA" "2" "21799744" "21799866" "predicted gene, 24886"
"18699" "Gm24887" "" 0 "ENSMUSG00000077574" 1 "snRNA" "11" "79529847" "79529954" "predicted gene, 24887"
"18700" "Gm24888" "" 0 "ENSMUSG00000077575" 1 "snoRNA" "7" "109120487" "109120616" "predicted gene, 24888"
"18701" "Gm24889" "" 0 "ENSMUSG00000077576" 1 "snoRNA" "10" "38055449" "38055580" "predicted gene, 24889"
"18702" "Gm24890" "" 0 "ENSMUSG00000077577" 1 "snRNA" "14" "70665945" "70666046" "predicted gene, 24890"
"18703" "Gm24891" "" 0 "ENSMUSG00000077579" 1 "snoRNA" "16" "87324918" "87325053" "predicted gene, 24891"
"18704" "Gm24892" "" 0 "ENSMUSG00000084696" 1 "snRNA" "2" "180825305" "180825408" "predicted gene, 24892"
"18705" "Gm24895" "" 0 "ENSMUSG00000084691" 1 "snoRNA" "12" "109612563" "109612636" "predicted gene, 24895"
"18706" "Gm24896" "" 0 "ENSMUSG00000084690" 1 "snoRNA" "9" "5111399" "5111533" "predicted gene, 24896"
"18707" "Gm24897" "" 0 "ENSMUSG00000119515" 1 "snRNA" "5" "104046745" "104046851" "predicted gene, 24897"
"18708" "Gm24901" "" 0 "ENSMUSG00000088750" 1 "snRNA" "1" "33231074" "33231183" "predicted gene, 24901"
"18709" "Gm24902" "" 0 "ENSMUSG00000088751" 1 "snoRNA" "5" "57268166" "57268288" "predicted gene, 24902"
"18710" "Gm24903" "" 0 "ENSMUSG00000088756" 1 "snoRNA" "15" "44209046" "44209171" "predicted gene, 24903"
"18711" "Gm24905" "" 0 "ENSMUSG00000088754" 1 "snRNA" "2" "34806262" "34806365" "predicted gene, 24905"
"18712" "Gm24907" "" 0 "ENSMUSG00000080582" 1 "snoRNA" "X" "149590855" "149590982" "predicted gene, 24907"
"18713" "Gm24908" "" 0 "ENSMUSG00000087919" 1 "snoRNA" "4" "14239618" "14239744" "predicted gene, 24908"
"18714" "Gm24911" "" 0 "ENSMUSG00000087917" 1 "snoRNA" "6" "67781359" "67781494" "predicted gene, 24911"
"18715" "Gm24912" "" 0 "ENSMUSG00000087916" 1 "snoRNA" "14" "20250064" "20250180" "predicted gene, 24912"
"18716" "Gm24916" "" 0 "ENSMUSG00000087912" 1 "snoRNA" "14" "30737105" "30737183" "predicted gene, 24916"
"18717" "Gm24917" "" 0 "ENSMUSG00000065869" 1 "snRNA" "11" "22818901" "22819004" "predicted gene, 24917"
"18718" "Gm24918" "" 0 "ENSMUSG00000064956" 1 "snoRNA" "9" "3352657" "3352786" "predicted gene, 24918"
"18719" "Gm24919" "" 0 "ENSMUSG00000064954" 1 "snRNA" "1" "178218384" "178218489" "predicted gene, 24919"
"18720" "Gm2492" "" 0 "ENSMUSG00000113563" 1 "processed_pseudogene" "13" "14395130" "14396523" "predicted gene 2492"
"18721" "Gm24920" "" 0 "ENSMUSG00000064952" 1 "snoRNA" "3" "94997936" "94998020" "predicted gene, 24920"
"18722" "Gm24921" "" 0 "ENSMUSG00000118736" 1 "snRNA" "12" "63656642" "63656748" "predicted gene, 24921"
"18723" "Gm24922" "" 0 "ENSMUSG00000089136" 1 "snRNA" "12" "33049908" "33050009" "predicted gene, 24922"
"18724" "Gm24924" "" 0 "ENSMUSG00000094306" 1 "snRNA" "18" "14780824" "14780987" "predicted gene, 24924"
"18725" "Gm24925" "" 0 "ENSMUSG00000118814" 1 "snRNA" "16" "50740905" "50741011" "predicted gene, 24925"
"18726" "Gm24926" "" 0 "ENSMUSG00000119800" 1 "snoRNA" "7" "59127241" "59127319" "predicted gene, 24926"
"18727" "Gm24927" "" 0 "ENSMUSG00000065331" 1 "snRNA" "16" "17159770" "17159876" "predicted gene, 24927"
"18728" "Gm24928" "" 0 "ENSMUSG00000065333" 1 "snRNA" "16" "25521392" "25521498" "predicted gene, 24928"
"18729" "Gm24929" "" 0 "ENSMUSG00000065337" 1 "snRNA" "8" "52531639" "52531777" "predicted gene, 24929"
"18730" "Gm24940" "" 0 "ENSMUSG00000088951" 1 "snRNA" "1" "163229852" "163229959" "predicted gene, 24940"
"18731" "Gm24942" "" 0 "ENSMUSG00000088953" 1 "snoRNA" "1" "63071865" "63071978" "predicted gene, 24942"
"18732" "Gm24943" "" 0 "ENSMUSG00000088954" 1 "ribozyme" "4" "51799920" "51800352" "predicted gene, 24943"
"18733" "Gm24947" "" 0 "ENSMUSG00000088959" 1 "snRNA" "6" "125861378" "125861487" "predicted gene, 24947"
"18734" "Gm24948" "" 0 "ENSMUSG00000064800" 1 "snoRNA" "12" "46031126" "46031332" "predicted gene, 24948"
"18735" "Gm24949" "" 0 "ENSMUSG00000119079" 1 "snoRNA" "11" "95923504" "95923718" "predicted gene, 24949"
"18736" "Gm2495" "" 0 "ENSMUSG00000101357" 1 "processed_pseudogene" "9" "92494565" "92495030" "predicted gene 2495"
"18737" "Gm24950" "" 0 "ENSMUSG00000118718" 1 "snRNA" "11" "101532574" "101532764" "predicted gene, 24950"
"18738" "Gm24952" "" 0 "ENSMUSG00000118810" 1 "snoRNA" "7" "59229939" "59230017" "predicted gene, 24952"
"18739" "Gm24957" "" 0 "ENSMUSG00000119291" 1 "snoRNA" "9" "112351597" "112351728" "predicted gene, 24957"
"18740" "Gm24958" "" 0 "ENSMUSG00000088634" 1 "snoRNA" "11" "4988211" "4988307" "predicted gene, 24958"
"18741" "Gm24963" "" 0 "ENSMUSG00000088541" 1 "snoRNA" "3" "17305465" "17305608" "predicted gene, 24963"
"18742" "Gm24965" "" 0 "ENSMUSG00000088547" 1 "snRNA" "4" "25940365" "25940470" "predicted gene, 24965"
"18743" "Gm24966" "" 0 "ENSMUSG00000064377" 1 "snoRNA" "7" "58993821" "58993899" "predicted gene, 24966"
"18744" "Gm24967" "" 0 "ENSMUSG00000118825" 1 "snRNA" "4" "108324141" "108324247" "predicted gene, 24967"
"18745" "Gm24968" "" 0 "ENSMUSG00000119019" 1 "snRNA" "16" "70971710" "70971816" "predicted gene, 24968"
"18746" "Gm24969" "" 0 "ENSMUSG00000118834" 1 "snoRNA" "7" "59010508" "59010586" "predicted gene, 24969"
"18747" "Gm2497" "" 0 "ENSMUSG00000099366" 1 "processed_pseudogene" "9" "90614977" "90615577" "predicted gene 2497"
"18748" "Gm24977" "" 0 "ENSMUSG00000065040" 1 "snRNA" "4" "25566660" "25566822" "predicted gene, 24977"
"18749" "Gm24978" "" 0 "ENSMUSG00000096423" 1 "snRNA" "4" "16675923" "16676029" "predicted gene, 24978"
"18750" "Gm24981" "" 0 "ENSMUSG00000077647" 1 "snoRNA" "14" "67804299" "67804430" "predicted gene, 24981"
"18751" "Gm24982" "" 0 "ENSMUSG00000118946" 1 "snoRNA" "7" "114431618" "114431749" "predicted gene, 24982"
"18752" "Gm24983" "" 0 "ENSMUSG00000077645" 1 "snoRNA" "7" "59108563" "59108631" "predicted gene, 24983"
"18753" "Gm24984" "" 0 "ENSMUSG00000077642" 1 "snoRNA" "10" "72363382" "72363514" "predicted gene, 24984"
"18754" "Gm24985" "" 0 "ENSMUSG00000077643" 1 "snoRNA" "6" "13111298" "13111426" "predicted gene, 24985"
"18755" "Gm24986" "" 0 "ENSMUSG00000118999" 1 "snoRNA" "12" "106187334" "106187465" "predicted gene, 24986"
"18756" "Gm24987" "" 0 "ENSMUSG00000077641" 1 "snoRNA" "18" "87943555" "87943688" "predicted gene, 24987"
"18757" "Gm24988" "" 0 "ENSMUSG00000077648" 1 "snoRNA" "1" "160703772" "160703892" "predicted gene, 24988"
"18758" "Gm24989" "" 0 "ENSMUSG00000077649" 1 "snoRNA" "11" "77135754" "77135841" "predicted gene, 24989"
"18759" "Gm24992" "" 0 "ENSMUSG00000088037" 1 "snoRNA" "8" "26121966" "26122095" "predicted gene, 24992"
"18760" "Gm24994" "" 0 "ENSMUSG00000088039" 1 "snoRNA" "12" "78212320" "78212440" "predicted gene, 24994"
"18761" "Gm24998" "" 0 "ENSMUSG00000088533" 1 "snoRNA" "14" "33828113" "33828201" "predicted gene, 24998"
"18762" "Gm25004" "" 0 "ENSMUSG00000065745" 1 "snRNA" "4" "95412281" "95412441" "predicted gene, 25004"
"18763" "Gm25005" "" 0 "ENSMUSG00000065746" 1 "snRNA" "18" "84760287" "84760442" "predicted gene, 25005"
"18764" "Gm25006" "" 0 "ENSMUSG00000065747" 1 "snRNA" "X" "87236223" "87236329" "predicted gene, 25006"
"18765" "Gm25007" "" 0 "ENSMUSG00000065742" 1 "snRNA" "15" "48414704" "48414836" "predicted gene, 25007"
"18766" "Gm25008" "" 0 "ENSMUSG00000065743" 1 "snRNA" "17" "45931605" "45931685" "predicted gene, 25008"
"18767" "Gm25009" "" 0 "ENSMUSG00000089029" 1 "snoRNA" "3" "103300249" "103300350" "predicted gene, 25009"
"18768" "Gm25010" "" 0 "ENSMUSG00000089028" 1 "snRNA" "4" "43201149" "43201213" "predicted gene, 25010"
"18769" "Gm25013" "" 0 "ENSMUSG00000089027" 1 "snoRNA" "3" "120403615" "120403742" "predicted gene, 25013"
"18770" "Gm25014" "" 0 "ENSMUSG00000089026" 1 "snRNA" "8" "13333115" "13333217" "predicted gene, 25014"
"18771" "Gm25015" "" 0 "ENSMUSG00000089025" 1 "snoRNA" "12" "49625239" "49625366" "predicted gene, 25015"
"18772" "Gm25016" "" 0 "ENSMUSG00000089024" 1 "snoRNA" "10" "25141943" "25142073" "predicted gene, 25016"
"18773" "Gm25017" "" 0 "ENSMUSG00000119463" 1 "snoRNA" "7" "59252395" "59252473" "predicted gene, 25017"
"18774" "Gm25018" "" 0 "ENSMUSG00000119748" 1 "rRNA" "8" "124292708" "124292826" "predicted gene, 25018"
"18775" "Gm25020" "" 0 "ENSMUSG00000119471" 1 "snRNA" "13" "17380606" "17380712" "predicted gene, 25020"
"18776" "Gm25021" "" 0 "ENSMUSG00000119734" 1 "snRNA" "6" "17436305" "17436411" "predicted gene, 25021"
